"Time","latency"
2023-10-16 18:28:12,119462
2023-10-16 18:28:13,119125
2023-10-16 18:28:14,119154
2023-10-16 18:28:15,119337
2023-10-16 18:28:16,120286
2023-10-16 18:28:17,120508
2023-10-16 18:28:18,120472
2023-10-16 18:28:19,120549
2023-10-16 18:28:20,119618
2023-10-16 18:28:21,119840
2023-10-16 18:28:22,119811
2023-10-16 18:28:23,120173
2023-10-16 18:28:24,120380
2023-10-16 18:28:25,120573
2023-10-16 18:28:26,120446
2023-10-16 18:28:27,120329
2023-10-16 18:28:28,120658
2023-10-16 18:28:29,120225
2023-10-16 18:28:30,120543
2023-10-16 18:28:31,119997
2023-10-16 18:28:32,119838
2023-10-16 18:28:33,119399
2023-10-16 18:28:34,119767
2023-10-16 18:28:35,119427
2023-10-16 18:28:36,119555
2023-10-16 18:28:37,119561
2023-10-16 18:28:38,119362
2023-10-16 18:28:39,119847
2023-10-16 18:28:40,119699
2023-10-16 18:28:41,119670
2023-10-16 18:28:42,119439
2023-10-16 18:28:43,119401
2023-10-16 18:28:44,119698
2023-10-16 18:28:45,119620
2023-10-16 18:28:46,119370
2023-10-16 18:28:47,119250
2023-10-16 18:28:48,119871
2023-10-16 18:28:49,120795
2023-10-16 18:28:50,121009
2023-10-16 18:28:51,120186
2023-10-16 18:28:52,119064
2023-10-16 18:28:53,119478
2023-10-16 18:28:54,119181
2023-10-16 18:28:55,119191
2023-10-16 18:28:56,119219
2023-10-16 18:28:57,119435
2023-10-16 18:28:58,119350
2023-10-16 18:28:59,120041
2023-10-16 18:29:00,120100
2023-10-16 18:29:01,120036
2023-10-16 18:29:02,120757
2023-10-16 18:29:03,120225
2023-10-16 18:29:04,121474
2023-10-16 18:29:05,123867
2023-10-16 18:29:06,120542
2023-10-16 18:29:07,120944
2023-10-16 18:29:08,120657
2023-10-16 18:29:09,120482
2023-10-16 18:29:10,121059
2023-10-16 18:29:11,121831
2023-10-16 18:29:12,120609
2023-10-16 18:29:13,121908
2023-10-16 18:29:14,121508
2023-10-16 18:29:15,121293
2023-10-16 18:29:16,122011
2023-10-16 18:29:17,121338
2023-10-16 18:29:18,121444
2023-10-16 18:29:20,121883
2023-10-16 18:29:21,121506
2023-10-16 18:29:22,121212
2023-10-16 18:29:23,121189
2023-10-16 18:29:24,121426
2023-10-16 18:29:25,121821
2023-10-16 18:29:26,120999
2023-10-16 18:29:27,120729
2023-10-16 18:29:28,120908
2023-10-16 18:29:29,120905
2023-10-16 18:29:30,120625
2023-10-16 18:29:31,121107
2023-10-16 18:29:32,124342
2023-10-16 18:29:33,124669
2023-10-16 18:29:34,123781
2023-10-16 18:29:35,124110
2023-10-16 18:29:36,123625
2023-10-16 18:29:37,125000
2023-10-16 18:29:38,126831
2023-10-16 18:29:40,123379
2023-10-16 18:29:41,123703
2023-10-16 18:29:42,124197
2023-10-16 18:29:43,124620
2023-10-16 18:29:44,125089
2023-10-16 18:29:45,124094
2023-10-16 18:29:46,124344
2023-10-16 18:29:47,124689
2023-10-16 18:29:48,125831
2023-10-16 18:29:49,124376
2023-10-16 18:29:50,125126
2023-10-16 18:29:51,124725
2023-10-16 18:29:52,123810
2023-10-16 18:29:53,124763
2023-10-16 18:29:54,123509
2023-10-16 18:29:55,123081
2023-10-16 18:29:56,123666
2023-10-16 18:29:57,123576
2023-10-16 18:29:58,123743
2023-10-16 18:29:59,124282
2023-10-16 18:30:00,123398
2023-10-16 18:30:01,125104
